level,start_ms,header,end_ms
1,9325,سورة النازعات,9350
2,9325,القول في تأويل قوله تعالى: {والنازعات غرقا والناشطات نشطا والسابحات سبحا فالسابقات سبقا فالمدبرات أمرا يوم ترجف الراجفة تتبعها الرادفة قلوب يومئذ واجفة أبصارها خاشعة} [النازعات: 2] أقسم ربنا جل جلاله بالنازعات، واختلف أهل التأويل فيها، وما هي؟ وما تنزع؟ فقال بعضهم:,9326
2,9326,وقوله: {والناشطات نشطا} [النازعات: 2] اختلف أهل التأويل أيضا فيهن، وما هن، وما الذي ينشط، فقال بعضهم: هم الملائكة، تنشط نفس المؤمن فتقبضها، كما ينشط العقال من البعير إذا حل عنه,9328
2,9328,وقوله: {والسابحات سبحا} [النازعات: 3] يقول تعالى ذكره: واللواتي تسبح سبحا واختلف أهل التأويل في التي أقسم بها جل ثناؤه من السابحات، فقال بعضهم: هي الموت تسبح في نفس ابن آدم,9328
2,9328,وقوله: {فالسابقات سبقا} [النازعات: 4] اختلف أهل التأويل فيها، فقال بعضهم: هي الملائكة,9329
2,9329,وقوله: {يوم ترجف الراجفة} [النازعات: 6] يقول تعالى ذكره: {يوم ترجف الأرض والجبال} [المزمل: 14] للنفخة الأولى {تتبعها الرادفة} [النازعات: 7] تتبعها أخرى بعدها، وهي النفخة الثانية التي ردفت الأولى، لبعث يوم القيامة,9331
2,9331,وقوله: {قلوب يومئذ واجفة} [النازعات: 8] يقول تعالى ذكره: قلوب خلق من خلقه يومئذ خائفة من عظيم الهول النازل,9332
2,9332,وقوله: {أبصارها خاشعة} [النازعات: 9] يقول: أبصار أصحابها ذليلة مما قد علاها من الكآبة والحزن من الخوف والرعب الذي قد نزل بهم، من عظيم هول ذلك اليوم، كما:,9332
2,9332,القول في تأويل قوله تعالى: {يقولون أئنا لمردودون في الحافرة أئذا كنا PageEndV24P070,9333
2,9333,وقوله: {أئذا كنا عظاما نخرة} [النازعات: 11] اختلفت القراء في قراءة ذلك، فقرأته عامة قراء المدينة والحجاز والبصرة {نخرة} [النازعات: 11] بمعنى: بالية. وقرأ ذلك عامة قراء الكوفة: (ناخرة) بألف، بمعنى: أنها مجوفة، تنخر الرياح في جوفها إذا مرت بها. وكان بعض أهل العلم بكلام العرب من,9334
2,9334,قالوا {تلك إذا كرة خاسرة} [النازعات: 12] يقول جل ثناؤه عن قيل هؤلاء المكذبين بالبعث، قالوا: تلك، يعنون تلك الرجعة، أحياء بعد الممات، إذا: يعنون الآن، كرة: يعنون رجعة خاسرة، يعنون غابنة وبنحو الذي قلنا في ذلك قال أهل التأويل,9334
2,9334,وقوله: {فإنما هي زجرة واحدة} [الصافات: 19] يقول تعالى ذكره: فإنما هي صيحة واحدة، ونفخة تنفخ في الصور، وذلك هو الزجرة وبنحو الذي قلنا في ذلك قال أهل التأويل,9334
2,9334,وقوله: {فإذا هم بالساهرة} [النازعات: 14] يقول تعالى ذكره: فإذا هؤلاء المكذبون بالبعث، المتعجبون من إحياء الله إياهم من بعد مماتهم، تكذيبا منهم بذلك، بالساهرة، يعني بظهر الأرض. والعرب تسمي الفلاة ووجه الأرض: ساهرة، وأراهم سموا ذلك بها، لأن فيه نوم الحيوان وسهرها،,9336
2,9336,القول في تأويل قوله تعالى: {هل أتاك حديث موسى إذ ناداه ربه بالواد المقدس طوى اذهب إلى فرعون إنه طغى فقل هل لك إلى أن تزكى} يقول تعالى ذكره لنبيه محمد صلى الله عليه وسلم: هل أتاك يا محمد حديث موسى بن عمران، وهل سمعت خبره حين ناجاه ربه بالواد المقدس،,9337
2,9337,وقوله: {اذهب إلى فرعون إنه طغى} [طه: 24] يقول تعالى ذكره: نادى موسى ربه: أن اذهب إلى فرعون، فحذفت أن، إذ كان النداء قولا، فكأنه قيل لموسى قال ربه: اذهب إلى فرعون وقوله: {إنه طغى} [طه: 24] يقول: عتا وتجاوز حده في العدوان، والتكبر على ربه,9337
2,9337,وقوله: {فقل هل لك إلى أن تزكى} [النازعات: 18] يقول: فقل له: هل لك إلى أن تتطهر من دنس الكفر، وتؤمن بربك؟ كما:,9338
2,9338,القول في تأويل قوله تعالى: {وأهديك إلى ربك فتخشى فأراه الآية الكبرى فكذب وعصى ثم أدبر يسعى فحشر فنادى فقال أنا ربكم الأعلى} [النازعات: 20] يقول تعالى ذكره لنبيه موسى: قل لفرعون: هل لك إلى أن أرشدك إلى ما يرضي ربك عنك، وذلك الدين القيم {فتخشى} [النازعات: 19] يقول: فتخشى عقابه بأداء,9338
2,9338,وقوله: {فأراه الآية الكبرى} [النازعات: 20] يقول تعالى ذكره: فأرى موسى فرعون الآية الكبرى، يعني الدلالة الكبرى على أنه لله رسول أرسله إليه، فكانت تلك الآية يد موسى إذ أخرجها بيضاء للناظرين، وعصاه إذ تحولت ثعبانا مبينا وبنحو الذي قلنا في ذلك قال أهل التأويل,9339
2,9339,وقوله: {فكذب وعصى} [النازعات: 21] يقول: فكذب فرعون موسى فيما أتاه من الآيات المعجزة، وعصاه فيما أمره به من طاعته ربه، وخشيته إياه,9339
2,9339,وقوله: {ثم أدبر يسعى} [النازعات: 22] يقول: ثم ولى معرضا عما دعاه إليه موسى من طاعته ربه، وخشيته وتوحيده {يسعى} [القصص: 20] يقول: يعمل في معصية الله، وفيما يسخطه عليه وبنحو الذي قلنا في ذلك قال أهل التأويل,9339
2,9339,وقوله: {فحشر فنادى} [النازعات: 23] يقول: فجمع قومه وأتباعه فنادى فيهم فقال لهم: {أنا ربكم الأعلى} [النازعات: 24] الذي كل رب دوني، وكذب الأحمق وبمثل الذي قلنا في ذلك قال أهل التأويل,9339
2,9339,القول في تأويل قوله تعالى: {فأخذه الله نكال الآخرة والأولى إن في ذلك,9342
2,9342,وقوله: {إن في ذلك لعبرة لمن يخشى} [النازعات: 26] يقول تعالى ذكره: إن في العقوبة التي عاقب الله بها فرعون في عاجل الدنيا، وفي أخذه إياه، نكال الآخرة والأولى: عظة ومعتبرا لمن يخاف الله. ويخشى عقابه، وأخرج نكال الآخرة مصدرا من قوله {فأخذه الله} [النازعات: 25] لأن قوله: {فأخذه الله},9342
2,9342,وقوله: {أأنتم أشد خلقا أم السماء بناها} [النازعات: 27] يقول تعالى ذكره للمكذبين بالبعث من قريش، القائلين {أئذا كنا عظاما نخرة قالوا تلك إذا كرة خاسرة} [النازعات: 12] : أنتم أيها الناس أشد خلقا، أم السماء بناها ربكم؟ فإن من بنى السماء فرفعها سقفا، هين عليه خلقكم وخلق أمثالكم،,9343
2,9343,القول في تأويل قوله تعالى: {وأغطش ليلها وأخرج ضحاها والأرض بعد ذلك دحاها أخرج منها ماءها ومرعاها والجبال أرساها},9343
2,9343,وقوله: {وأخرج ضحاها} [النازعات: 29] يقول: وأخرج ضياءها، يعني: أبرز نهارها فأظهره، ونور ضحاها وبنحو الذي قلنا في ذلك قال أهل التأويل,9344
2,9344,وقوله: {والأرض بعد ذلك دحاها} [النازعات: 30] اختلف أهل التأويل في معنى قوله {بعد ذلك} [البقرة: 52] فقال بعضهم: دحيت الأرض من بعد خلق السماء,9346
2,9346,وقوله: {أخرج منها ماءها} [النازعات: 31] يقول: فجر فيها الأنهار {ومرعاها} [النازعات: 31] يقول: أنبت نباتها وبنحو الذي قلنا في ذلك قال أهل التأويل,9346
2,9346,وقوله: {والجبال أرساها} [النازعات: 32] يقول: والجبال أثبتها فيها، وفي الكلام متروك استغنى بدلالة الكلام عليه من ذكره، وهو فيها، وذلك أن معنى الكلام: والجبال أرساها فيها,9347
2,9347,القول في تأويل قوله تعالى: {متاعا لكم ولأنعامكم فإذا جاءت الطامة الكبرى يوم يتذكر الإنسان ما سعى وبرزت الجحيم لمن يرى} [النازعات: 34] يعني تعالى ذكره بقوله: {متاعا لكم ولأنعامكم} [النازعات: 33] أنه خلق هذه الأشياء، وأخرج من الأرض ماءها ومرعاها، منفعة لنا، ومتاعا إلى حين,9347
2,9347,وقوله: {فإذا جاءت الطامة الكبرى} [النازعات: 34] يقول تعالى ذكره: فإذا جاءت التي تطم على كل هائلة من الأمور، فتغمر ما سواها بعظيم هولها، وقيل: إنها اسم من أسماء يوم القيامة,9347
2,9347,{وبرزت الجحيم} [الشعراء: 91] يقول: وأظهرت الجحيم، وهي نار الله لمن يراها. يقول: لأبصار الناظرين,9347
2,9347,القول في تأويل قوله تعالى: {فأما من طغى وآثر الحياة الدنيا فإن الجحيم هي المأوى وأما من خاف مقام ربه ونهى النفس عن الهوى فإن الجنة هي المأوى} [النازعات: 38] يقول تعالى ذكره: فأما من عتا على ربه، وعصاه واستكبر عن عبادته,9347
2,9347,قوله: {وآثر الحياة الدنيا} [النازعات: 38] يقول: وآثر متاع الحياة الدنيا على كرامة الآخرة، وما أعد الله فيها لأوليائه، فعمل للدنيا، وسعى لها، وترك العمل للآخرة,9348
2,9348,{فإن الجحيم هي المأوى} [النازعات: 39] يقول: فإن نار الله التي اسمها الجحيم، هي منزله ومأواه، ومصيره الذي يصير إليه يوم القيامة,9348
2,9348,وقوله: {وأما من خاف مقام ربه ونهى النفس عن الهوى} [النازعات: 40] يقول: وأما من خاف مسألة الله إياه عند وقوفه يوم القيامة بين يديه، فاتقاه، بأداء فرائضه، واجتناب معاصيه {ونهى النفس عن الهوى} [النازعات: 40] يقول: ونهى نفسه عن هواها فيما يكرهه الله، ولا يرضاه منها، فزجرها عن ذلك،,9348
2,9348,القول في تأويل قوله تعالى: {يسألونك عن الساعة أيان مرساها فيم أنت من ذكراها إلى ربك منتهاها إنما أنت منذر من يخشاها كأنهم يوم يرونها لم يلبثوا إلا عشية أو ضحاها} [النازعات: 43] يقول تعالى ذكره لنبيه محمد صلى الله عليه وسلم: يسألك يا محمد هؤلاء المكذبون بالبعث عن الساعة,9349
2,9349,وقوله: {إلى ربك منتهاها} [النازعات: 44] يقول: إلى ربك منتهى علمها، أي إليه ينتهي علم الساعة، لا يعلم وقت قيامها غيره,9349
2,9349,وقوله: {إنما أنت منذر من يخشاها} [النازعات: 45] يقول تعالى ذكره لمحمد: إنما أنت رسول مبعوث بإنذار الساعة من يخاف عقاب الله فيها على إجرامه، ولم تكلف علم وقت قيامها، يقول: فدع ما لم تكلف علمه، واعمل بما أمرت به، من إنذار من أمرت بإنذاره واختلف القراء في قراءة قوله:,9349
2,9349,وقوله: {كأنهم يوم يرونها لم يلبثوا إلا عشية أو ضحاها} [النازعات: 46] يقول جل ثناؤه: كأن هؤلاء المكذبين بالساعة، يوم يرون أن الساعة قد قامت، من عظيم هولها، لم يلبثوا في الدنيا إلا عشية يوم، أو ضحى تلك العشية؛ والعرب تقول: آتيك العشية أو غداتها، وآتيك الغداة أو,9350
1,9350,سورة عبس,9364
2,9350,القول في تأويل قوله تعالى: {عبس وتولى أن جاءه الأعمى وما يدريك لعله يزكى أو يذكر فتنفعه الذكرى} [عبس: 2] يعني تعالى ذكره بقوله: {عبس} [المدثر: 22] : قبض وجهه تكرها {وتولى} [يوسف: 84] يقول: وأعرض {أن جاءه الأعمى} [عبس: 2] يقول: لأن جاءه الأعمى. وقد ذكر عن بعض القراء أنه كان يطول الألف ويمدها من {أن,9353
2,9353,القول في تأويل قوله تعالى: {أما من استغنى فأنت له تصدى وما عليك ألا يزكى وأما من جاءك يسعى وهو يخشى فأنت عنه تلهى} [عبس: 6] يقول تعالى ذكره لنبيه محمد صلى الله عليه وسلم: أما من استغنى بماله. فأنت له تتعرض، رجاء أن يسلم,9353
2,9353,{وما عليك ألا يزكى} [عبس: 7] يقول: وأي شيء عليك أن لا يتطهر من كفره فيسلم؟,9353
2,9353,{وأما من جاءك يسعى وهو يخشى} [عبس: 9] يقول: وأما هذا الأعمى الذي جاءك سعيا وهو يخشى الله ويتقيه,9353
2,9353,{فأنت عنه تلهى} [عبس: 10] يقول: فأنت عنه تعرض، وتشاغل عنه بغيره وتغافل,9353
2,9353,القول في تأويل قوله تعالى: {كلا إنها تذكرة فمن شاء ذكره في صحف مكرمة مرفوعة مطهرة بأيدي سفرة كرام بررة قتل الإنسان ما أكفره} [عبس: 12] يقول تعالى ذكره: {كلا} [النساء: 130] ما الأمر كما تفعل يا محمد، من أن تعبس في وجه من جاءك يسعى وهو يخشى، وتتصدى لمن استغنى,9353
2,9353,{إنها تذكرة} [عبس: 11] يقول: إن هذه العظة وهذه السورة {تذكرة} [طه: 3] يقول: عظة وعبرة.,9353
2,9353,{في صحف} [النجم: 36] يقول إنها تذكرة {في صحف مكرمة مرفوعة مطهرة} [عبس: 14] . يعني في اللوح المحفوظ، وهو المرفوع المطهر عند الله,9353
2,9353,وقوله: {بأيدي سفرة} [عبس: 15] يقول : الصحف المكرمة بأيدي سفرة، جمع سافر واختلف أهل التأويل فيهم ما هم؟ فقال بعضهم: هم كتبة,9354
2,9354,قوله: {قتل الإنسان ما أكفره} [عبس: 17] يقول تعالى ذكره: لعن الإنسان الكافر ما أكفره وبنحو الذي قلنا في ذلك قال مجاهد,9355
2,9355,القول في تأويل قوله تعالى: {من أي شيء خلقه من نطفة خلقه فقدره ثم,9357
2,9357,وقوله: {كلا لما يقض ما أمره} [عبس: 23] يقول تعالى ذكره: كلا ليس الأمر كما يقول هذا الإنسان الكافر، من أنه قد أدى حق الله عليه، في نفسه وماله {لما يقض ما أمره} [عبس: 23] : لم يؤد ما فرض عليه من الفرائض ربه وبنحو الذي قلنا في ذلك قال أهل التأويل,9357
2,9357,القول في تأويل قوله تعالى: {فلينظر الإنسان إلى طعامه أنا صببنا الماء,9357
2,9357,{ثم شققنا الأرض شقا} [عبس: 26] يقول: ثم فتقنا الأرض، فصدعناها بالنبات,9358
2,9358,{فأنبتنا فيها حبا} [عبس: 27] يعني حب الزرع، وهو كل ما أخرجته الأرض من الحبوب، كالحنطة والشعير وغير ذلك,9358
2,9358,{وعنبا} [عبس: 28] يقول: وكرم عنب,9358
2,9358,{وقضبا} [عبس: 28] يعني بالقضب: الرطبة، وأهل مكة يسمون القت القضب وبنحو الذي قلنا في ذلك قال أهل التأويل,9358
2,9358,وقوله: {وزيتونا} [عبس: 29] وهو الزيتون الذي منه الزيت,9358
2,9358,{ونخلا وحدائق غلبا} [عبس: 30] وقد بينا أن الحديقة البستان المحوط عليه,9359
2,9359,القول في تأويل قوله تعالى: {وفاكهة وأبا متاعا لكم ولأنعامكم فإذا جاءت الصاخة يوم يفر المرء من أخيه وأمه وأبيه وصاحبته وبنيه لكل امرئ منهم يومئذ شأن يغنيه وجوه يومئذ مسفرة ضاحكة مستبشرة ووجوه يومئذ عليها غبرة ترهقها قترة أولئك هم الكفرة الفجرة} [عبس: 32] يقول تعالى,9362
2,9362,وقوله: {فإذا جاءت الصاخة} [عبس: 33] ذكر أنها اسم من أسماء القيامة، وأحسبها مأخوذة من قولهم: صاخ فلان لصوت فلان: إذا استمع له، إلا أن هذا يقال منه: هو مصيخ له، ولعل الصوت هو الصاخ، فإن يكن ذلك كذلك، فينبغي أن يكون قيل ذلك لنفخة الصور ذكر من قال: هو اسم من,9362
2,9362,{لكل امرئ منهم} [النور: 11] يعني من الرجل وأخيه وأمه وأبيه. وسائر من ذكر في هذه الآية {يومئذ} [آل عمران: 167] يعني يوم القيامة إذا جاءت الصاخة يوم القيامة {شأن يغنيه} [عبس: 37] يقول: أمر يغنيه، ويشغله عن شأن غيره,9363
2,9363,وقوله: {وجوه يومئذ مسفرة} [عبس: 38] يقول تعالى ذكره: وجوه يومئذ مشرقة مضيئة، وهي وجوه المؤمنين الذين قد رضي الله عنهم. يقال: أسفر وجه فلان: إذا حسن، ومنه أسفر الصبح: إذا أضاء، وكل مضيء فهو مسفر؛ وأما سفر بغير ألف، فإنما يقال للمرأة إذا ألقت نقابها عن,9364
2,9364,وقوله: {ووجوه يومئذ عليها غبرة} [عبس: 40] يقول تعالى ذكره: ووجوه وهي وجوه الكفار يومئذ عليها غبرة. ذكر أن البهائم التي يصيرها الله ترابا يومئذ بعد القضاء بينها، يحول ذلك التراب غبرة في وجوه أهل الكفر,9364
2,9364,{ترهقها قترة} [عبس: 41] يقول: يغشى تلك الوجوه قترة، وهي الغبرة وبنحو الذي قلنا في ذلك قال أهل التأويل,9364
2,9364,وقوله: {أولئك هم الكفرة الفجرة} [عبس: 42] يقول تعالى ذكره: هؤلاء الذين هذه صفتهم يوم القيامة هم الكفرة بالله، كانوا في الدنيا الفجرة في دينهم، لا يبالون ما أتوا به من معاصي الله، وركبوا من محارمه، فجزاهم الله بسوء أعمالهم ما أخبر به عباده,9364
1,9364,سورة التكوير,9387
2,9364,القول في تأويل قوله تعالى: {إذا الشمس كورت وإذا النجوم انكدرت وإذا الجبال سيرت وإذا العشار عطلت} [التكوير: 2] اختلف أهل التأويل في تأويل قوله: {إذا الشمس كورت} [التكوير: 1] فقال بعضهم: معنى ذلك: إذا الشمس ذهب ضوءها,9367
2,9367,وقوله: {وإذا الجبال سيرت} [التكوير: 3] يقول: وإذا الجبال سيرها الله، فكانت سرابا، وهباء منبثا وبنحو الذي قلنا في ذلك قال أهل التأويل,9367
2,9367,قوله: {وإذا العشار عطلت} [التكوير: 4] والعشار: جمع عشراء، وهي التي قد أتى عليها عشرة أشهر من حملها. يقول تعالى ذكره: وإذا هذه الحوامل التي يتنافس أهلها فيها أهملت فتركت، من شدة الهول النازل بهم، فكيف بغيرها وبنحو الذي قلنا في ذلك قال أهل التأويل,9368
2,9368,القول في تأويل قوله تعالى: {وإذا الوحوش حشرت وإذا البحار سجرت وإذا,9369
2,9369,وقوله: {وإذا البحار سجرت} [التكوير: 6] اختلفت أهل التأويل في معنى ذلك، فقال بعضهم: معنى ذلك: وإذا البحار اشتعلت نارا وحميت,9370
2,9370,وقوله: {وإذا النفوس زوجت} [التكوير: 7] اختلف أهل التأويل في تأويله، فقال بعضهم: ألحق كل إنسان بشكله، وقرن بين الضرباء والأمثال,9373
2,9373,وقوله: {وإذا الموءودة سئلت بأي ذنب قتلت} اختلفت القراء في قراءة ذلك، فقرأه أبو الضحى مسلم بن صبيح: (وإذا الموءودة سألت بأي ذنب قتلت) بمعنى: سألت الموءودة الوائدين: بأي ذنب قتلوها,9374
2,9374,وقوله: {وإذا الصحف نشرت} [التكوير: 10] يقول تعالى ذكره: وإذا صحف أعمال العباد نشرت لهم، بعد أن كانت مطوية على ما فيها مكتوب، من الحسنات والسيئات وبنحو الذي قلنا في ذلك قال أهل التأويل,9374
2,9374,القول في تأويل قوله تعالى: {وإذا السماء كشطت وإذا الجحيم سعرت وإذا الجنة أزلفت علمت نفس ما أحضرت فلا أقسم بالخنس الجوار الكنس} [التكوير: 12] يقول تعالى ذكره: وإذا السماء نزعت وجذبت، ثم طويت وبنحو الذي قلنا في ذلك قال أهل التأويل,9375
2,9375,وقوله {وإذا الجحيم سعرت} [التكوير: 12] يقول تعالى ذكره: وإذا الجحيم أوقد عليها فأحميت,9375
2,9375,وقوله: {وإذا الجنة أزلفت} [التكوير: 13] يقول تعالى ذكره: وإذا الجنة قربت وأدنيت وبنحو الذي قلنا في ذلك قال أهل التأويل,9376
2,9376,وقوله: {علمت نفس ما أحضرت} [التكوير: 14] يقول تعالى ذكره: علمت نفس عند ذلك ما أحضرت من خير، فتصير به إلى الجنة، أو شر فتصير به إلى النار، يقول: يتبين له عند ذلك ما كان جاهلا به، وما الذي كان فيه صلاحه من غيره وبنحو الذي قلنا في ذلك قال أهل التأويل,9376
2,9376,وقوله: {فلا أقسم بالخنس الجوار الكنس} [التكوير: 16] اختلف أهل التأويل في الخنس الجوار الكنس. فقال بعضهم: هي النجوم الدراري الخمسة، تخنس في مجراها فترجع، وتكنس فتستتر في بيوتها، كما تكنس الظباء في المغار، والنجوم الخمسة: بهرام، وزحل، وعطارد، والزهرة، والمشتري,9379
2,9379,القول في تأويل قوله تعالى: {واليل إذا عسعس والصبح إذا تنفس إنه لقول رسول كريم ذي قوة عند ذي العرش مكين} أقسم ربنا جل ثناؤه بالليل إذا عسعس، يقول: وأقسم بالليل إذا عسعس واختلف أهل التأويل في قوله {والليل إذا عسعس} [التكوير: 17] فقال بعضهم: عنى بقوله: {إذا عسعس } [التكوير: 17] إذا أدبر,9381
2,9381,وقوله: {والصبح إذا تنفس} [التكوير: 18] يقول: وضوء النهار إذا أقبل وتبين وبنحو الذي قلنا في ذلك قال أهل التأويل,9381
2,9381,وقوله: {إنه لقول رسول كريم} [الحاقة: 40] يقول تعالى ذكره: إن هذا القرآن لتنزيل رسول كريم، يعني جبريل، نزله على محمد بن عبد الله وبنحو الذي قلنا في ذلك قال أهل التأويل,9382
2,9382,وقوله: {ذي قوة عند ذي العرش مكين} [التكوير: 20] يقول تعالى ذكره: ذي قوة، يعني جبرائيل على ما كلف من أمر غير عاجز,9382
2,9382,{عند ذي العرش مكين} [التكوير: 20] يقول: هو مكين عند رب العرش العظيم,9382
2,9382,القول في تأويل قوله تعالى: {مطاع ثم أمين وما صاحبكم بمجنون ولقد رآه,9383
2,9383,وقوله: {وما صاحبكم بمجنون} [التكوير: 22] يقول تعالى ذكره: وما صاحبكم أيها الناس محمد بمجنون، فيتكلم عن جنة، ويهذي هذيان المجانين، بل جاء بالحق، وصدق المرسلين وبنحو الذي قلنا في ذلك قال أهل التأويل,9383
2,9383,وقوله: {ولقد رآه بالأفق المبين} [التكوير: 23] يقول تعالى ذكره: ولقد رآه أي محمد جبريل صلى الله عليه وسلم في صورته بالناحية التي تبين الأشياء، فترى من قبلها، وذلك من ناحية مطلع الشمس من قبل المشرق وبنحو الذي قلنا في ذلك قال أهل التأويل,9384
2,9384,وقوله: {وما هو على الغيب بضنين} [التكوير: 24] اختلفت القراء في قراءة ذلك، فقرأته عامة قراء المدينة والكوفة {بضنين} [التكوير: 24] بالضاد، بمعنى أنه غير بخيل عليهم بتعليمهم ما علمه الله، وأنزل إليه من كتابه. وقرأ ذلك بعض المكيين وبعض البصريين: (بظنين) بالظاء، بمعنى أنه غير متهم,9386
2,9386,وقوله: {وما هو بقول شيطان رجيم} [التكوير: 25] يقول تعالى ذكره: وما هذا القرآن بقول شيطان ملعون مطرود، ولكنه كلام الله ووحيه,9386
2,9386,وقوله: {فأين تذهبون} [التكوير: 26] يقول تعالى ذكره: فأين تذهبون عن هذا القرآن، وتعدلون عنه؟ وبنحو الذي قلنا في ذلك قال أهل التأويل,9386
2,9386,القول في تأويل قوله تعالى: {إن هو إلا ذكر للعالمين لمن شاء منكم أن,9387
2,9387,وقوله: {وما تشاءون إلا أن يشاء الله رب العالمين} يقول تعالى ذكره: وما تشاءون أيها الناس الاستقامة على الحق، إلا أن يشاء الله ذلك لكم,9387
1,9387,سورة الانفطار,9393
2,9387,القول في تأويل قوله تعالى: {إذا السماء انفطرت وإذا الكواكب انتثرت وإذا البحار فجرت وإذا القبور بعثرت علمت نفس ما قدمت وأخرت} [الانفطار: 2] يقول تعالى ذكره: {إذا السماء انفطرت} [الانفطار: 1] : انشقت وإذا كواكبها انتثرت منها فتساقطت. {وإذا البحار فجرت} [الانفطار: 3] يقول: فجر الله بعضها في بعض،,9388
2,9388,وقوله: {وإذا القبور بعثرت} [الانفطار: 4] يقول: وإذا القبور أثيرت، فاستخرج من فيها من الموتى أحياء. يقال: بعثر فلان حوض فلان: إذا جعل أسفله أعلاه، يقال: بعثره وبحثره: لغتان وبنحو الذي قلنا في ذلك قال أهل التأويل,9388
2,9388,وقوله: {علمت نفس ما قدمت وأخرت} [الانفطار: 5] يقول تعالى ذكره: علمت كل نفس ما قدمت لذلك اليوم من عمل صالح ينفعه، وأخرت وراءه من شيء سنه فعمل به واختلف أهل التأويل في تأويل ذلك، فقال بعضهم بنحو الذي قلنا في ذلك,9389
2,9389,القول في تأويل قوله تعالى: {يا أيها الإنسان ما غرك بربك الكريم الذي PageEndV24P178,9389
2,9389,وقوله: {الذي خلقك فسواك} [الانفطار: 7] يقول: الذي خلقك أيها الإنسان فسوى خلقك {فعدلك} [الانفطار: 7] واختلفت القراء في قراءة ذلك، فقرأته عامة قراء المدينة ومكة والشام والبصرة: (فعدلك) بتشديد الدال، وقرأ ذلك عامة قراء الكوفة بتخفيفها؛ وكأن من قرأ ذلك بالتشديد، وجه معنى الكلام,9391
2,9391,القول في تأويل قوله تعالى: {كلا بل تكذبون بالدين وإن عليكم لحافظين كراما كاتبين يعلمون ما تفعلون إن الأبرار لفي نعيم} [الانفطار: 10] يقول تعالى ذكره: ليس الأمر أيها الكافرون كما تقولون، من أنكم على الحق في عبادتكم غير الله، ولكنكم تكذبون بالثواب والعقاب؛ والجزاء,9391
2,9391,وقوله: {وإن عليكم لحافظين} [الانفطار: 10] يقول: وإن عليكم رقباء حافظين يحفظون أعمالكم، ويحصونها عليكم,9391
2,9391,{كراما كاتبين} [الانفطار: 11] يقول: كراما على الله كاتبين، يكتبون أعمالكم وبنحو الذي قلنا في ذلك قال أهل التأويل,9391
2,9391,وقوله: {يعلمون ما تفعلون} [الانفطار: 12] يقول: يعلم هؤلاء الحافظون ما تفعلون من خير أو شر، يحصون ذلك عليكم,9391
2,9391,وقوله: {إن الأبرار لفي نعيم} [الانفطار : 13] يقول جل ثناؤه: إن الذين بروا بأداء فرائض الله، واجتناب معاصيه لفي نعيم الجنان ينعمون فيها,9392
2,9392,القول في تأويل قوله تعالى: {وإن الفجار لفي جحيم يصلونها يوم الدين وما هم عنها بغائبين وما أدراك ما يوم الدين ثم ما أدراك ما يوم الدين يوم لا تملك نفس لنفس شيئا والأمر يومئذ لله} [الانفطار: 15] يقول تعالى ذكره: {وإن الفجار} [الانفطار: 14] الذين كفروا بربهم {لفي جحيم},9392
2,9392,وقوله: {يصلونها يوم الدين} [الانفطار: 15] يقول جل ثناؤه: يصلى هؤلاء الفجار الجحيم يوم القيامة، يوم يدان العباد بالأعمال، فيجازون بها وبنحو الذي قلنا في ذلك قال أهل التأويل,9392
2,9392,وقوله: {وما أدراك ما يوم الدين} [الانفطار: 17] يقول تعالى ذكره لنبيه محمد صلى الله عليه وسلم: وما أدراك يا محمد، أي وما أشعرك ما يوم الدين؟ يقول: أي شيء يوم الحساب والمجازاة، معظما شأنه جل ذكره، بقيله ذلك وبنحو الذي قلنا في ذلك قال أهل التأويل,9392
2,9392,وقوله: {ثم ما أدراك ما يوم الدين} [الانفطار: 18] يقول: ثم أي شيء أشعرك أي شيء يوم المجازاة والحساب يا محمد، تعظيما لأمره. ثم فسر جل ثناؤه بعض شأنه فقال: {يوم لا تملك نفس لنفس شيئا} [الانفطار: 19] يقول: ذلك اليوم، يوم لا تملك نفس، يقول: يوم لا تغني نفس عن نفس شيئا، فتدفع عنها,9393
1,9393,سورة المطففين,9419
2,9393,القول في تأويل قوله تعالى: {ويل للمطففين الذين إذا اكتالوا على الناس يستوفون وإذا كالوهم أو وزنوهم يخسرون ألا يظن أولئك أنهم مبعوثون ليوم عظيم يوم يقوم الناس لرب العالمين} [المطففين: 2] يقول تعالى ذكره: الوادي الذي يسيل من صديد أهل جهنم في أسفلها للذين يطففون، يعني:,9394
2,9394,وقوله: {الذين إذا اكتالوا على الناس يستوفون} [المطففين: 2] يقول تعالى ذكره: الذين إذا اكتالوا من الناس ما لهم قبلهم من حق، يستوفون لأنفسهم فيكتالونه منهم وافيا؛ وعلى ومن في هذا الموضع يتعاقبان غير أنه إذا قيل: اكتلت منك، يراد: استوفيت منك,9395
2,9395,وقوله: {يخسرون} [المطففين: 3] يقول: ينقصونهم,9395
2,9395,وقوله: {ألا يظن أولئك أنهم مبعوثون ليوم عظيم} [المطففين: 5] يقول تعالى ذكره: ألا يظن هؤلاء المطففون الناس في مكاييلهم وموازينهم، أنهم مبعوثون من قبورهم بعد مماتهم، ليوم عظيم شأنه، هائل أمره، فظيع هوله,9398
